datetimeisoformat,O2S_surf,O2D_surf,temp_O2_surf,O2S_deep,O2D_deep,temp_O2_deep,PH,temp_PH,cond25,temp_cond,TU_FTU,TU_TSS,temp_TU
2021-03-31T12:50:42.346146+00:00,92.957,10.543,10.09,76.828,9.29,7.46,8.604,10.27,0,10.02,231.333,380.58,9.92
2021-03-31T12:51:41.528755+00:00,92.937,10.538,10.1,76.823,9.29,7.45,8.605,10.3,168.338,10.03,231.353,380.58,9.95
2021-03-31T12:52:40.698694+00:00,92.892,10.528,10.12,76.811,9.289,7.45,8.606,10.31,168.177,10.07,231.9,380.79,9.98
2021-03-31T12:53:39.994704+00:00,92.853,10.52,10.13,76.806,9.288,7.46,8.606,10.33,168.137,10.09,230.728,379.12,9.98
2021-03-31T12:54:39.481469+00:00,92.847,10.519,10.13,76.779,9.285,7.45,8.606,10.33,168.141,10.09,230.263,378.99,9.98
2021-03-31T12:55:40.253822+00:00,92.822,10.512,10.15,76.775,0,7.45,8.606,10.33,168.15,10.1,230.036,378.99,9.98
2021-03-31T12:56:39.833723+00:00,92.803,10.5,0,76.754,9.282,7.45,8.606,10.34,168.149,10.11,230.853,379.95,10
2021-03-31T12:57:40.490415+00:00,92.796,10.494,10.21,76.761,9.283,7.45,8.606,10.35,168.129,10.14,231.122,380.35,10
2021-03-31T12:58:39.909979+00:00,92.836,10.502,10.2,76.761,0,7.45,8.606,10.34,168.238,10.13,233.196,383.68,10
2021-03-31T12:59:39.073555+00:00,92.876,10.519,10.15,76.739,9.279,7.46,8.606,10.34,168.377,10.1,232.786,383.1,9.99
2021-03-31T13:00:38.518018+00:00,92.912,10.523,10.15,76.728,9.278,7.45,8.602,10.34,168.448,10.1,234.223,385.21,9.99
2021-03-31T13:01:39.197659+00:00,92.948,10.53,10.14,76.716,9.278,7.45,8.601,10.33,168.511,10.09,233.973,384.76,9.98
2021-03-31T13:02:38.465971+00:00,92.996,10.537,10.13,76.716,9.278,7.45,8.6,10.32,168.544,10.08,233.329,384.12,9.98
2021-03-31T13:03:37.759886+00:00,93.056,10.548,10.11,76.701,9.275,7.45,8.6,10.31,168.622,10.06,233.498,384.12,9.98
2021-03-31T13:04:36.931521+00:00,93.108,10.555,10.11,76.684,9.274,7.45,8.599,10.31,168.657,10.05,234.566,385.27,9.98
2021-03-31T13:05:36.372519+00:00,93.151,10.557,10.12,76.676,9.273,7.45,8.598,10.31,168.575,10.07,235.162,386.22,9.98
2021-03-31T13:06:37.117641+00:00,93.174,10.556,10.13,76.677,9.273,7.45,8.598,10.32,168.5,10.08,234.946,385.84,9.98
2021-03-31T13:07:36.675115+00:00,93.208,10.561,10.13,76.661,9.271,7.45,8.598,10.32,168.446,10.08,235.358,386.36,9.98
2021-03-31T13:08:37.426339+00:00,93.229,10.569,10.11,76.632,9.267,7.46,8.598,10.3,168.549,10.04,235.043,385.78,9.98
2021-03-31T13:09:36.691794+00:00,93.224,10.57,10.1,76.612,9.265,7.45,8.598,10.29,168.601,10.02,235.946,387.22,9.96
2021-03-31T13:10:35.857484+00:00,93.186,10.568,10.09,76.61,9.265,7.45,8.602,10.28,168.574,10.02,235.999,387.5,9.95
2021-03-31T13:11:35.061548+00:00,93.143,10.563,10.09,76.623,9.266,7.45,8.603,10.28,168.573,10.02,235.906,387.77,9.95
2021-03-31T13:12:34.580233+00:00,93.106,10.559,10.09,76.617,9.266,7.45,8.604,10.28,168.536,10.02,237.578,390.17,9.94
2021-03-31T13:13:35.564326+00:00,93.06,10.55,10.11,76.613,9.266,7.45,8.604,10.3,168.507,10.04,238.471,391.27,9.97
2021-03-31T13:14:34.735700+00:00,93.007,10.544,10.11,76.605,9.264,7.45,8.604,10.3,168.446,10.04,238.722,391.9,9.97
2021-03-31T13:15:34.126681+00:00,92.988,10.538,10.12,76.595,9.264,7.45,8.604,10.31,168.398,10.07,237.362,389.54,9.98
2021-03-31T13:16:33.546176+00:00,92.953,10.53,10.14,76.578,9.261,7.45,8.604,10.31,168.371,10.08,238.565,391.12,9.98
2021-03-31T13:17:34.348912+00:00,92.939,10.523,10.16,76.588,9.263,7.45,8.604,10.33,168.353,10.09,238.661,391.14,0
2021-03-31T13:18:33.470703+00:00,92.92,10.509,10.21,76.593,9.264,7.45,8.604,10.34,168.244,10.13,239.369,392.01,9.99
2021-03-31T13:19:32.647084+00:00,92.949,10.511,10.21,76.598,9.263,7.45,8.604,10.34,168.283,10.13,238.841,391.06,10
2021-03-31T13:20:31.890479+00:00,92.989,10.514,10.22,76.588,9.263,7.45,8.604,10.34,168.272,10.13,237.528,388.91,9.99
2021-03-31T13:21:31.073847+00:00,93.018,10.521,10.2,76.564,9.26,7.45,8.603,10.33,168.474,10.09,238.071,389.76,9.99
2021-03-31T13:22:30.563051+00:00,93.061,10.523,10.21,76.569,9.26,7.45,8.603,10.34,168.367,10.12,236.357,387.19,10
2021-03-31T13:23:31.376643+00:00,93.085,10.52,10.24,76.57,9.261,7.45,8.603,10.39,168.275,10.15,235.554,386.15,10.05
2021-03-31T13:24:30.499573+00:00,93.119,10.517,10.26,76.585,9.262,7.45,8.603,10.41,168.248,10.17,236.305,387.78,10.07
2021-03-31T13:25:29.646033+00:00,93.15,10.522,10.26,76.588,9.265,7.44,8.602,10.41,168.248,10.17,236.363,387.84,10.06
2021-03-31T13:26:28.861676+00:00,93.178,10.524,10.26,76.57,9.263,7.44,8.601,10.42,168.185,10.19,236.527,388.6,10.07
2021-03-31T13:27:28.029258+00:00,93.194,10.525,10.27,76.549,9.259,7.44,8.599,10.42,168.249,10.18,235.084,385.08,10.08
2021-03-31T13:28:27.493508+00:00,93.222,10.533,10.25,76.558,9.263,7.43,8.599,10.4,168.382,10.16,233.337,382.87,10.06
2021-03-31T13:29:28.135998+00:00,93.237,10.537,10.24,76.548,9.263,7.43,8.598,10.38,168.455,10.15,232.846,383.05,10.05
2021-03-31T13:30:27.614593+00:00,93.236,10.537,10.24,76.549,9.262,7.43,8.597,10.39,168.472,10.15,234.738,386.43,10.06
2021-03-31T13:31:28.280030+00:00,93.257,10.54,10.23,76.533,9.261,7.43,8.596,10.38,168.49,10.15,233.963,384.61,10.05
2021-03-31T13:32:27.447100+00:00,93.258,10.542,10.23,76.509,9.257,7.43,8.596,10.37,168.49,10.15,235.873,387.35,10.04
2021-03-31T13:33:26.781473+00:00,93.277,10.543,10.23,76.493,9.256,7.43,8.596,10.38,168.484,10.15,237.609,390.14,10.04
2021-03-31T13:34:26.050646+00:00,93.294,10.546,10.23,76.446,9.251,7.42,8.595,10.37,168.444,10.15,236.981,388.65,10.04
2021-03-31T13:35:25.587336+00:00,93.308,10.549,10.22,76.415,9.246,7.43,8.594,10.36,168.43,10.15,237.32,389.27,10.02
2021-03-31T13:36:26.332690+00:00,93.346,10.556,10.21,76.417,9.247,7.43,8.593,10.36,168.434,10.14,237.132,389.12,10
2021-03-31T13:37:25.493473+00:00,93.389,10.555,10.23,76.405,9.245,7.43,8.593,10.38,168.394,10.15,238.41,392.44,10.04
2021-03-31T13:38:24.652442+00:00,93.43,10.56,10.23,76.386,9.243,7.43,8.593,10.38,168.394,10.15,238.877,392.58,10.05
2021-03-31T13:39:23.905848+00:00,93.469,10.564,10.23,76.388,9.244,7.42,8.592,10.4,168.371,10.15,240.501,394.3,10.05
2021-03-31T13:40:23.089229+00:00,93.519,10.565,10.25,76.358,9.24,7.43,8.591,10.43,168.307,10.17,240.975,394.72,10.06
2021-03-31T13:41:22.718021+00:00,93.557,10.56,10.29,76.357,9.24,7.43,8.59,10.47,167.997,10.26,242.315,397.1,10.11
2021-03-31T13:42:23.378659+00:00,93.589,10.547,10.36,76.348,9.24,7.42,8.587,10.49,168.014,10.27,241.259,396.14,10.13
2021-03-31T13:43:22.697812+00:00,93.63,10.55,10.36,76.334,9.237,7.43,8.585,10.5,168.072,10.28,241.291,396.04,10.13
2021-03-31T13:44:21.891248+00:00,93.678,10.558,10.35,76.349,9.24,7.42,8.583,10.49,168.14,10.28,241.707,396.82,10.13
2021-03-31T13:45:22.961536+00:00,93.713,10.561,10.36,76.338,9.237,7.43,8.582,10.49,168.202,10.27,242.679,398.64,10.13
2021-03-31T13:46:22.106690+00:00,93.739,10.566,10.35,76.337,9.238,7.42,8.581,10.49,168.31,10.27,241.902,397.44,10.13
2021-03-31T13:47:21.740695+00:00,93.739,10.562,10.36,76.314,0,7.42,8.58,10.5,168.364,10.28,241.764,397.23,10.15
2021-03-31T13:48:22.424530+00:00,93.75,10.56,10.38,76.295,9.233,7.43,8.578,10.52,168.452,10.27,242.114,398.12,10.16
2021-03-31T13:49:21.595687+00:00,93.78,10.561,10.38,76.267,9.231,7.42,8.576,10.54,168.514,10.28,241.317,396.89,10.2
2021-03-31T13:50:20.769702+00:00,93.769,10.539,10.47,76.248,9.229,7.42,8.574,10.57,168.363,10.34,240.864,395.93,10.24
2021-03-31T13:51:20.197285+00:00,93.779,10.537,10.48,76.225,9.226,7.42,8.573,10.57,168.389,10.35,240.864,395.93,10.24
2021-03-31T13:52:19.666373+00:00,93.82,10.56,10.41,76.212,9.225,7.42,8.573,10.53,168.661,10.29,240.64,395.86,10.22
2021-03-31T13:53:20.479135+00:00,93.831,10.568,10.38,76.19,9.221,7.42,8.573,10.52,168.726,10.28,240.878,395.45,10.2
2021-03-31T13:54:19.627293+00:00,93.842,10.565,10.4,76.16,9.218,7.42,8.571,10.53,168.746,10.28,241.478,396.65,10.2
2021-03-31T13:55:18.784379+00:00,93.873,10.574,10.38,76.143,9.217,7.41,8.571,10.51,168.804,10.27,240.057,394.33,10.19
2021-03-31T13:56:17.945099+00:00,93.915,10.578,10.38,76.116,9.212,7.42,8.569,10.52,168.769,10.27,241.061,395.74,10.19
2021-03-31T13:57:17.377244+00:00,93.946,10.58,10.38,76.107,9.212,7.42,8.567,10.53,168.766,10.28,242.28,397.5,10.2
2021-03-31T13:58:18.051762+00:00,93.984,10.585,10.38,76.079,9.209,7.42,8.566,10.52,168.742,10.27,242.347,397.86,10.19
2021-03-31T13:59:17.514898+00:00,94.013,10.583,10.4,76.084,9.209,7.42,8.565,10.55,168.699,10.28,242.453,397.32,10.21
2021-03-31T14:00:18.208910+00:00,94.016,10.574,10.44,76.085,9.209,7.42,8.564,10.56,168.444,10.34,242.497,396.92,10.24
2021-03-31T14:01:17.383401+00:00,94.047,10.583,10.42,76.077,9.207,7.42,8.562,10.54,168.551,10.3,241.864,395.91,10.23
2021-03-31T14:02:16.565411+00:00,94.08,10.588,10.41,76.066,9.207,7.42,8.56,10.54,168.652,10.29,241.48,395.07,10.23
2021-03-31T14:03:15.894182+00:00,94.101,10.58,10.45,76.071,9.208,7.42,8.558,10.57,168.499,10.34,242.326,396.71,10.24
2021-03-31T14:04:15.379635+00:00,94.111,10.568,10.5,76.073,9.207,7.42,8.557,10.6,168.366,10.39,240.162,393.28,10.26
2021-03-31T14:05:16.036249+00:00,94.136,10.554,10.58,76.076,9.208,7.42,8.556,10.66,168.298,10.43,240.946,394.9,10.33
2021-03-31T14:06:15.663282+00:00,94.186,10.564,10.56,76.076,9.208,7.42,8.555,10.63,168.439,10.41,241.531,396.1,10.32
2021-03-31T14:07:16.344019+00:00,94.246,10.582,10.51,76.084,9.21,7.41,8.553,10.62,168.581,10.38,240.267,393.61,10.3
2021-03-31T14:08:15.617154+00:00,94.28,10.586,10.51,76.085,9.209,7.42,8.552,10.64,168.637,10.4,239.247,394.53,10.31
2021-03-31T14:09:14.795808+00:00,94.29,10.585,10.52,76.097,9.211,7.42,8.55,10.64,168.647,10.4,238.335,393.5,10.31
2021-03-31T14:10:14.122619+00:00,0,10.588,10.51,76.088,9.209,7.42,8.547,10.63,168.78,10.38,236.094,390.98,10.31
2021-03-31T14:11:13.586011+00:00,94.339,10.594,10.51,76.085,9.209,7.42,8.545,10.62,168.826,10.38,236.378,391.83,10.29
2021-03-31T14:12:14.254325+00:00,94.364,10.601,10.49,76.089,9.21,7.42,8.543,10.59,168.863,10.37,237.699,393.91,10.26
2021-03-31T14:13:13.588419+00:00,94.386,10.6,10.5,76.095,9.21,7.42,8.541,10.62,168.824,10.38,237.442,393.79,10.28
2021-03-31T14:14:12.774686+00:00,94.388,10.598,10.51,76.088,9.209,7.42,8.54,10.61,168.821,10.37,240.056,398.3,10.26
2021-03-31T14:15:11.942692+00:00,94.388,10.613,10.45,76.084,9.21,7.42,8.54,10.56,168.931,10.33,239.171,396.64,10.24
2021-03-31T14:16:11.408899+00:00,94.366,10.623,10.4,76.086,9.209,7.42,8.538,10.55,168.982,10.3,237.552,393.19,10.24
2021-03-31T14:17:12.087797+00:00,94.329,10.625,10.38,76.074,9.208,7.41,8.539,10.52,168.983,10.28,239.347,396.51,10.2
2021-03-31T14:18:11.884982+00:00,0,10.627,0,76.067,9.206,7.42,8.539,10.52,168.864,10.27,240.317,396.07,10.15
2021-03-31T14:19:12.550196+00:00,94.24,10.625,10.34,76.078,9.208,7.42,8.541,10.48,168.774,10.26,242.293,399.34,10.13
2021-03-31T14:20:11.711455+00:00,94.214,10.623,10.33,76.061,9.207,7.42,8.542,10.48,168.679,10.26,245.437,401.94,10.13
2021-03-31T14:21:10.939713+00:00,94.169,10.618,10.33,76.063,9.206,7.42,8.544,10.48,168.604,10.27,246.004,403.5,10.13
2021-03-31T14:22:10.149381+00:00,94.131,10.61,10.35,76.054,9.206,7.42,8.546,10.49,168.492,10.27,247.616,405.95,10.13
2021-03-31T14:23:09.463300+00:00,94.076,10.6,10.36,76.044,9.205,7.41,8.548,10.5,168.408,10.27,246.461,404.22,10.14
2021-03-31T14:24:08.674492+00:00,94.047,10.594,10.37,76.034,9.203,7.42,8.549,10.51,168.34,10.28,245.315,401.85,10.16
2021-03-31T14:25:08.166638+00:00,94.031,10.585,10.4,76.023,9.202,7.41,8.549,10.55,168.291,10.29,245.315,401.85,10.16
2021-03-31T14:26:07.349857+00:00,94.029,10.568,10.47,76.021,9.201,7.42,8.548,10.57,168.109,10.34,248.248,406.74,10.24
2021-03-31T14:27:06.525138+00:00,94.053,10.572,10.46,76.021,9.202,7.42,8.548,10.55,168.176,10.33,249.18,408.71,10.24
2021-03-31T14:28:05.713403+00:00,94.104,10.592,10.41,76.026,9.203,7.41,8.547,10.53,168.445,10.28,248.651,407.63,10.21
2021-03-31T14:29:04.873701+00:00,94.151,10.605,10.38,76.009,9.2,7.42,8.545,10.52,168.507,10.28,248.147,406.85,10.17
2021-03-31T14:30:04.097423+00:00,94.169,10.612,10.36,76.021,9.202,7.42,8.544,10.49,168.56,10.28,246.446,403.92,10.14
2021-03-31T14:31:03.534296+00:00,94.186,10.619,10.34,76.022,9.202,7.41,8.543,10.49,168.59,10.27,245.371,404.76,10.13
2021-03-31T14:32:04.226660+00:00,94.202,10.621,10.34,76.022,9.202,7.42,8.54,10.49,168.638,10.27,245.959,405.19,10.13
2021-03-31T14:33:03.388329+00:00,94.201,10.615,10.36,76.023,9.202,7.41,8.54,10.51,168.639,10.27,244.607,402.88,10.14
2021-03-31T14:34:02.726609+00:00,94.196,10.611,10.37,76.037,9.203,7.42,8.539,10.52,168.621,10.28,244.26,402.28,10.16
2021-03-31T14:35:01.969577+00:00,94.203,10.612,10.37,76.054,9.206,7.42,8.539,10.52,168.636,10.28,242.937,400.48,10.18
2021-03-31T14:36:01.443073+00:00,94.174,10.603,10.4,76.062,9.207,7.42,8.538,10.54,168.526,10.29,239.659,395.48,10.2
2021-03-31T14:37:02.124431+00:00,94.188,10.597,10.43,76.074,9.207,7.42,8.539,10.57,168.391,10.33,239.365,394.8,10.24
2021-03-31T14:38:01.627993+00:00,94.189,10.602,10.4,76.087,9.209,7.42,8.539,10.54,168.529,10.28,238.08,392.62,10.2
2021-03-31T14:39:02.378655+00:00,94.201,10.607,10.39,76.1,9.209,7.43,8.541,10.54,168.553,10.28,239.82,395.13,10.21
2021-03-31T14:40:01.501703+00:00,94.198,10.599,10.42,76.104,9.211,7.42,8.542,10.57,168.36,10.34,241.107,396.84,10.24
2021-03-31T14:41:00.911166+00:00,94.208,10.602,10.41,76.113,0,7.42,8.541,10.56,168.373,10.33,240.638,395.3,10.24
2021-03-31T14:42:00.092702+00:00,94.211,10.605,10.4,76.125,9.213,7.42,8.542,10.55,168.548,10.29,240.809,395.59,10.22
2021-03-31T14:42:59.552493+00:00,94.2,10.598,10.43,76.148,9.217,7.42,8.543,10.57,168.408,10.33,239.463,393.11,10.24
2021-03-31T14:44:00.373830+00:00,94.199,10.597,10.43,76.15,9.217,7.42,8.543,10.57,168.395,10.35,239.608,393.29,10.24
2021-03-31T14:44:59.534283+00:00,94.187,10.603,10.4,76.148,9.216,7.42,8.544,10.55,168.481,10.32,241.172,396.17,10.23
2021-03-31T14:45:58.714324+00:00,94.167,10.599,10.41,76.145,9.217,7.42,8.545,10.56,168.507,10.33,241.855,397.19,10.23
2021-03-31T14:46:57.824017+00:00,94.13,10.595,10.41,76.128,9.214,7.42,8.546,10.55,168.592,10.31,241.56,397.2,10.24
2021-03-31T14:47:56.982557+00:00,94.105,10.566,10.51,76.115,9.213,7.42,8.545,10.62,168.315,10.4,243.047,399.97,10.26
2021-03-31T14:48:56.448200+00:00,94.117,10.555,10.56,76.092,9.211,7.41,8.543,10.67,168.014,10.5,242.838,399.7,10.33
2021-03-31T14:49:57.149868+00:00,94.148,10.564,10.54,76.08,9.208,7.42,8.544,10.64,168.118,10.48,243.136,400.26,10.32
2021-03-31T14:50:56.616907+00:00,94.177,10.571,10.52,76.076,9.208,7.42,8.544,10.63,168.525,10.41,244.759,403.4,10.31
2021-03-31T14:51:57.278392+00:00,94.198,10.575,10.52,76.059,9.207,7.41,8.543,10.63,168.619,10.4,244.498,402.7,10.31
2021-03-31T14:52:56.458003+00:00,94.191,10.58,10.49,76.039,9.203,7.42,8.543,10.6,168.709,10.38,246.037,404.68,10.26
2021-03-31T14:53:55.767315+00:00,94.182,10.584,10.47,76.031,9.203,7.41,8.542,10.57,168.869,10.34,246.576,405.98,10.25
2021-03-31T14:54:54.932099+00:00,94.213,10.593,10.45,76.019,9.201,7.42,8.541,10.55,168.898,10.34,246.543,405.87,10.24
2021-03-31T14:55:55.857222+00:00,94.234,10.612,10.39,76.015,9.201,7.42,8.541,10.54,169.126,10.27,247.341,405.96,10.22
2021-03-31T14:56:55.020629+00:00,94.225,10.614,10.38,76.016,9.202,7.41,8.54,10.53,169.109,10.28,247.714,406.31,10.19
2021-03-31T14:57:54.501507+00:00,94.2,10.611,10.38,76.004,9.199,7.42,8.541,10.53,168.985,10.28,246.287,404.69,10.2
2021-03-31T14:58:55.213565+00:00,94.14,10.589,10.44,76.011,9.201,7.41,8.541,10.56,168.666,10.34,246.488,403.92,10.24
2021-03-31T14:59:54.590985+00:00,94.142,10.595,10.41,76.001,9.2,7.41,8.541,10.57,168.621,10.34,246.09,402.92,10.24
2021-03-31T15:00:53.808751+00:00,94.167,10.595,10.42,75.986,9.197,7.42,8.538,10.59,168.512,10.36,244.761,400.77,10.25
2021-03-31T15:01:52.996297+00:00,94.194,10.575,10.52,75.979,9.197,7.41,8.532,10.7,168.051,10.48,240.447,391.01,10.31
2021-03-31T15:02:52.627630+00:00,94.294,10.58,10.54,75.982,9.196,7.42,8.528,10.71,167.961,10.52,238.153,388.54,10.33
2021-03-31T15:03:53.494758+00:00,94.357,10.564,10.63,75.975,9.196,7.41,8.526,10.73,167.946,10.54,238.652,389.03,10.35
2021-03-31T15:04:52.661838+00:00,94.437,10.569,10.65,75.967,9.196,7.41,8.523,10.77,168.139,10.51,237.238,385.95,10.4
2021-03-31T15:05:51.827936+00:00,94.55,10.579,10.66,75.935,9.192,7.41,8.521,10.72,168.304,10.5,236.433,385.57,10.39
2021-03-31T15:06:51.067777+00:00,94.658,10.591,10.66,75.921,9.19,7.41,8.518,10.73,168.435,10.51,236.751,385.86,10.4
2021-03-31T15:07:50.525262+00:00,94.735,10.598,10.66,75.908,9.19,7.41,8.513,10.77,168.519,10.52,239.534,390.05,10.44
2021-03-31T15:08:51.189158+00:00,94.839,10.621,10.62,75.869,9.186,7.4,8.511,10.73,168.671,10.51,240.223,391.57,10.39
2021-03-31T15:09:50.382012+00:00,94.901,10.608,10.7,75.852,9.183,7.41,8.507,10.78,168.429,10.59,239.699,391.16,10.46
2021-03-31T15:10:49.531701+00:00,94.933,10.6,10.75,75.83,9.18,7.41,8.507,10.79,168.519,10.6,239.292,389.72,10.5
2021-03-31T15:11:48.741954+00:00,94.941,10.58,10.83,75.8,9.176,7.41,8.509,10.87,168.368,10.67,243.123,398.58,10.53
2021-03-31T15:12:47.894075+00:00,94.966,10.597,10.77,75.765,9.171,7.41,8.51,10.77,168.954,10.54,243.922,400.24,10.5
2021-03-31T15:13:47.482214+00:00,94.994,10.627,10.66,75.771,9.171,7.42,8.511,10.71,169.036,10.52,244.553,401.56,10.42
2021-03-31T15:14:48.161568+00:00,94.996,10.665,10.52,75.767,9.172,7.41,8.51,10.63,169.555,10.38,245.086,402.04,10.33
2021-03-31T15:15:47.709550+00:00,94.947,10.663,10.5,75.748,9.174,7.39,8.51,10.63,169.43,10.38,247.019,405.53,10.31
2021-03-31T15:16:48.466952+00:00,94.91,10.667,0,75.68,9.166,7.39,8.511,10.6,169.373,10.37,247.023,405.91,10.26
2021-03-31T15:17:47.644424+00:00,94.863,10.66,10.48,75.619,9.16,7.38,8.513,10.61,169.253,10.38,246.336,404.64,10.26
2021-03-31T15:18:46.819770+00:00,94.818,10.653,10.48,75.576,9.153,7.39,8.514,10.61,169.21,10.37,243.518,399.7,10.26
2021-03-31T15:19:46.013377+00:00,94.743,10.648,10.47,75.518,9.148,7.39,8.516,10.62,168.972,10.39,244.917,401.81,10.26
